,demarcation.label,demarcation.code,amount_type.code,item.label,amount.sum
2014,Ngquza Hill,EC153,AUDA,Current Assets,0
2014,Ngquza Hill,EC153,AUDA,Call Investment Deposits,29119148
2014,Ngquza Hill,EC153,AUDA,Inventory,13588160
2014,Ngquza Hill,EC153,AUDA,Consumer Debtors,12074812
2014,Ngquza Hill,EC153,AUDA,Other Debtors,12778266
2014,Ngquza Hill,EC153,AUDA,Current Portion Of Long-Term Receivables,0
2014,Ngquza Hill,EC153,AUDA,Cash,659683
2014,Ngquza Hill,EC153,AUDA,Total Current Assets,68220069
2014,Ngquza Hill,EC153,AUDA,Total Assets,910331344
2014,Port St Johns,EC154,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Port St Johns,EC154,AUDA,Community Wealth,0
2014,Port St Johns,EC154,AUDA,Housing Development Fund,0
2014,Port St Johns,EC154,AUDA,Reserves,0
2014,Port St Johns,EC154,AUDA,Accumulated Surplus/(Deficit),331706171
2014,Port St Johns,EC154,AUDA,Minorities Interests,0
2014,Port St Johns,EC154,AUDA,Total Community Wealth / Equity,331706171
2014,Port St Johns,EC154,AUDA,Non-Current Liabilities,0
2014,Port St Johns,EC154,AUDA,Borrowing,12911695
2014,Port St Johns,EC154,AUDA,Non-Current Provisions,5712092
2014,Port St Johns,EC154,AUDA,Total Non-Current Liabilities,18623787
2014,Port St Johns,EC154,AUDA,Current Liabilities,0
2014,Port St Johns,EC154,AUDA,Consumer Deposits,0
2014,Port St Johns,EC154,AUDA,Provisions,3173232
2014,Port St Johns,EC154,AUDA,Creditors,21292737
2014,Port St Johns,EC154,AUDA,Conditional Grants and Receipts,16420664
2014,Port St Johns,EC154,AUDA,Bank Overdraft,0
2014,Port St Johns,EC154,AUDA,Borrowing,8813774
2014,Port St Johns,EC154,AUDA,Total Current Liabilities,49700407
2014,Port St Johns,EC154,AUDA,Total Net Assets and Liabilities,400030365
2014,Port St Johns,EC154,AUDA,ASSETS,0
2014,Port St Johns,EC154,AUDA,Non-Current Assets,0
2014,Port St Johns,EC154,AUDA,Property Plant and Equipment,354154103
2014,Port St Johns,EC154,AUDA,Non-Current Investments,0
2014,Port St Johns,EC154,AUDA,Long-term Receivables,0
2014,Port St Johns,EC154,AUDA,Investment Property,11461003
2014,Port St Johns,EC154,AUDA,Investment in Associate,0
2014,Port St Johns,EC154,AUDA,Agricultural,0
2014,Port St Johns,EC154,AUDA,Biological,0
2014,Port St Johns,EC154,AUDA,Intangible,0
2014,Port St Johns,EC154,AUDA,Other Non-Current Assets,0
2014,Port St Johns,EC154,AUDA,Total Non-Current Assets,365615106
2014,Port St Johns,EC154,AUDA,Current Assets,0
2014,Port St Johns,EC154,AUDA,Call Investment Deposits,11240797
2014,Port St Johns,EC154,AUDA,Inventory,595375
2014,Port St Johns,EC154,AUDA,Consumer Debtors,361486
2014,Port St Johns,EC154,AUDA,Other Debtors,18747352
2014,Port St Johns,EC154,AUDA,Current Portion Of Long-Term Receivables,0
2014,Port St Johns,EC154,AUDA,Cash,3470249
2014,Port St Johns,EC154,AUDA,Total Current Assets,34415259
2014,Port St Johns,EC154,AUDA,Total Assets,400030365
2014,Nyandeni,EC155,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Nyandeni,EC155,AUDA,Community Wealth,0
2014,Nyandeni,EC155,AUDA,Housing Development Fund,0
2014,Nyandeni,EC155,AUDA,Reserves,0
2014,Nyandeni,EC155,AUDA,Accumulated Surplus/(Deficit),378414151
2014,Nyandeni,EC155,AUDA,Minorities Interests,0
2014,Nyandeni,EC155,AUDA,Total Community Wealth / Equity,378414151
2014,Nyandeni,EC155,AUDA,Non-Current Liabilities,0
2014,Nyandeni,EC155,AUDA,Borrowing,920477
2014,Nyandeni,EC155,AUDA,Non-Current Provisions,3082362
2014,Nyandeni,EC155,AUDA,Total Non-Current Liabilities,4002839
2014,Nyandeni,EC155,AUDA,Current Liabilities,0
2014,Nyandeni,EC155,AUDA,Consumer Deposits,10446204
2014,Nyandeni,EC155,AUDA,Provisions,433697
2014,Nyandeni,EC155,AUDA,Creditors,9284229
2014,Nyandeni,EC155,AUDA,Conditional Grants and Receipts,0
2014,Nyandeni,EC155,AUDA,Bank Overdraft,0
2014,Nyandeni,EC155,AUDA,Borrowing,375078
2014,Nyandeni,EC155,AUDA,Total Current Liabilities,20539208
2014,Nyandeni,EC155,AUDA,Total Net Assets and Liabilities,402956198
2014,Nyandeni,EC155,AUDA,ASSETS,0
2014,Nyandeni,EC155,AUDA,Non-Current Assets,0
2014,Nyandeni,EC155,AUDA,Property Plant and Equipment,259136846
2014,Nyandeni,EC155,AUDA,Non-Current Investments,0
2014,Nyandeni,EC155,AUDA,Long-term Receivables,0
2014,Nyandeni,EC155,AUDA,Investment Property,60473350
2014,Nyandeni,EC155,AUDA,Investment in Associate,0
2014,Nyandeni,EC155,AUDA,Agricultural,0
2014,Nyandeni,EC155,AUDA,Biological,0
2014,Nyandeni,EC155,AUDA,Intangible,424465
2014,Nyandeni,EC155,AUDA,Other Non-Current Assets,0
2014,Nyandeni,EC155,AUDA,Total Non-Current Assets,320034661
2014,Nyandeni,EC155,AUDA,Current Assets,0
2014,Nyandeni,EC155,AUDA,Call Investment Deposits,49448474
2014,Nyandeni,EC155,AUDA,Inventory,159489
2014,Nyandeni,EC155,AUDA,Consumer Debtors,3399175
2014,Nyandeni,EC155,AUDA,Other Debtors,3923016
2014,Nyandeni,EC155,AUDA,Current Portion Of Long-Term Receivables,0
2014,Nyandeni,EC155,AUDA,Cash,25991383
2014,Nyandeni,EC155,AUDA,Total Current Assets,82921537
2014,Nyandeni,EC155,AUDA,Total Assets,402956198
2014,Mhlontlo,EC156,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Mhlontlo,EC156,AUDA,Community Wealth,0
2014,Mhlontlo,EC156,AUDA,Housing Development Fund,0
2014,Mhlontlo,EC156,AUDA,Reserves,0
2014,Mhlontlo,EC156,AUDA,Accumulated Surplus/(Deficit),144648478
2014,Mhlontlo,EC156,AUDA,Minorities Interests,0
2014,Mhlontlo,EC156,AUDA,Total Community Wealth / Equity,144648478
2014,Mhlontlo,EC156,AUDA,Non-Current Liabilities,0
2014,Mhlontlo,EC156,AUDA,Borrowing,0
2014,Mhlontlo,EC156,AUDA,Non-Current Provisions,4734200
2014,Mhlontlo,EC156,AUDA,Total Non-Current Liabilities,4734200
2014,Mhlontlo,EC156,AUDA,Current Liabilities,0
2014,Mhlontlo,EC156,AUDA,Consumer Deposits,0
2014,Mhlontlo,EC156,AUDA,Provisions,8638095
2014,Mhlontlo,EC156,AUDA,Creditors,12283457
2014,Mhlontlo,EC156,AUDA,Conditional Grants and Receipts,2010663
2014,Mhlontlo,EC156,AUDA,Bank Overdraft,0
2014,Mhlontlo,EC156,AUDA,Borrowing,0
2014,Mhlontlo,EC156,AUDA,Total Current Liabilities,22932215
2014,Mhlontlo,EC156,AUDA,Total Net Assets and Liabilities,172314893
2014,Mhlontlo,EC156,AUDA,ASSETS,0
2014,Mhlontlo,EC156,AUDA,Non-Current Assets,0
2014,Mhlontlo,EC156,AUDA,Property Plant and Equipment,127409628
2014,Mhlontlo,EC156,AUDA,Non-Current Investments,0
2014,Mhlontlo,EC156,AUDA,Long-term Receivables,0
2014,Mhlontlo,EC156,AUDA,Investment Property,27111835
2014,Mhlontlo,EC156,AUDA,Investment in Associate,0
2014,Mhlontlo,EC156,AUDA,Agricultural,0
2014,Mhlontlo,EC156,AUDA,Biological,0
2014,Mhlontlo,EC156,AUDA,Intangible,1187159
2014,Mhlontlo,EC156,AUDA,Other Non-Current Assets,119400
2014,Mhlontlo,EC156,AUDA,Total Non-Current Assets,155828022
2014,Mhlontlo,EC156,AUDA,Current Assets,0
2014,Mhlontlo,EC156,AUDA,Call Investment Deposits,2361218
2014,Mhlontlo,EC156,AUDA,Inventory,10506319
2014,Mhlontlo,EC156,AUDA,Consumer Debtors,2349470
2014,Mhlontlo,EC156,AUDA,Other Debtors,483743
2014,Mhlontlo,EC156,AUDA,Current Portion Of Long-Term Receivables,772086
2014,Mhlontlo,EC156,AUDA,Cash,14035
2014,Mhlontlo,EC156,AUDA,Total Current Assets,16486871
2014,Mhlontlo,EC156,AUDA,Total Assets,172314893
2014,King Sabata Dalindyebo,EC157,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,King Sabata Dalindyebo,EC157,AUDA,Community Wealth,0
2014,King Sabata Dalindyebo,EC157,AUDA,Housing Development Fund,0
2014,King Sabata Dalindyebo,EC157,AUDA,Reserves,387442789
2014,King Sabata Dalindyebo,EC157,AUDA,Accumulated Surplus/(Deficit),1805392141
2014,King Sabata Dalindyebo,EC157,AUDA,Minorities Interests,0
2014,King Sabata Dalindyebo,EC157,AUDA,Total Community Wealth / Equity,2192834930
2014,King Sabata Dalindyebo,EC157,AUDA,Non-Current Liabilities,0
2014,King Sabata Dalindyebo,EC157,AUDA,Borrowing,157984185
2014,King Sabata Dalindyebo,EC157,AUDA,Non-Current Provisions,45456505
2014,King Sabata Dalindyebo,EC157,AUDA,Total Non-Current Liabilities,203440690
2014,King Sabata Dalindyebo,EC157,AUDA,Current Liabilities,0
2014,King Sabata Dalindyebo,EC157,AUDA,Consumer Deposits,11342565
2014,King Sabata Dalindyebo,EC157,AUDA,Provisions,0
2014,King Sabata Dalindyebo,EC157,AUDA,Creditors,341135856
2014,King Sabata Dalindyebo,EC157,AUDA,Conditional Grants and Receipts,0
2014,King Sabata Dalindyebo,EC157,AUDA,Bank Overdraft,0
2014,King Sabata Dalindyebo,EC157,AUDA,Borrowing,54908646
2014,King Sabata Dalindyebo,EC157,AUDA,Total Current Liabilities,407387067
2014,King Sabata Dalindyebo,EC157,AUDA,Total Net Assets and Liabilities,2803662687
2014,King Sabata Dalindyebo,EC157,AUDA,ASSETS,0
2014,King Sabata Dalindyebo,EC157,AUDA,Non-Current Assets,0
2014,King Sabata Dalindyebo,EC157,AUDA,Property Plant and Equipment,2400406482
2014,King Sabata Dalindyebo,EC157,AUDA,Non-Current Investments,0
2014,King Sabata Dalindyebo,EC157,AUDA,Long-term Receivables,0
2014,King Sabata Dalindyebo,EC157,AUDA,Investment Property,195167900
2014,King Sabata Dalindyebo,EC157,AUDA,Investment in Associate,0
2014,King Sabata Dalindyebo,EC157,AUDA,Agricultural,0
2014,King Sabata Dalindyebo,EC157,AUDA,Biological,0
2014,King Sabata Dalindyebo,EC157,AUDA,Intangible,465864
2014,King Sabata Dalindyebo,EC157,AUDA,Other Non-Current Assets,4697000
2014,King Sabata Dalindyebo,EC157,AUDA,Total Non-Current Assets,2600737246
2014,King Sabata Dalindyebo,EC157,AUDA,Current Assets,0
2014,King Sabata Dalindyebo,EC157,AUDA,Call Investment Deposits,123535922
2014,King Sabata Dalindyebo,EC157,AUDA,Inventory,10952063
2014,King Sabata Dalindyebo,EC157,AUDA,Consumer Debtors,41974548
2014,King Sabata Dalindyebo,EC157,AUDA,Other Debtors,21452376
2014,King Sabata Dalindyebo,EC157,AUDA,Current Portion Of Long-Term Receivables,0
2014,King Sabata Dalindyebo,EC157,AUDA,Cash,5010532
2014,King Sabata Dalindyebo,EC157,AUDA,Total Current Assets,202925441
2014,King Sabata Dalindyebo,EC157,AUDA,Total Assets,2803662687
2014,Matatiele,EC441,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Matatiele,EC441,AUDA,Community Wealth,0
2014,Matatiele,EC441,AUDA,Housing Development Fund,0
2014,Matatiele,EC441,AUDA,Reserves,314599930
2014,Matatiele,EC441,AUDA,Accumulated Surplus/(Deficit),261830530
2014,Matatiele,EC441,AUDA,Minorities Interests,0
2014,Matatiele,EC441,AUDA,Total Community Wealth / Equity,576430460
2014,Matatiele,EC441,AUDA,Non-Current Liabilities,0
2014,Matatiele,EC441,AUDA,Borrowing,0
2014,Matatiele,EC441,AUDA,Non-Current Provisions,19762432
2014,Matatiele,EC441,AUDA,Total Non-Current Liabilities,19762432
2014,Matatiele,EC441,AUDA,Current Liabilities,0
2014,Matatiele,EC441,AUDA,Consumer Deposits,238242
2014,Matatiele,EC441,AUDA,Provisions,836815
2014,Matatiele,EC441,AUDA,Creditors,19489779
2014,Matatiele,EC441,AUDA,Conditional Grants and Receipts,8697173
2014,Matatiele,EC441,AUDA,Bank Overdraft,0
2014,Matatiele,EC441,AUDA,Borrowing,0
2014,Matatiele,EC441,AUDA,Total Current Liabilities,29262009
2014,Matatiele,EC441,AUDA,Total Net Assets and Liabilities,625454901
2014,Matatiele,EC441,AUDA,ASSETS,0
2014,Matatiele,EC441,AUDA,Non-Current Assets,0
2014,Matatiele,EC441,AUDA,Property Plant and Equipment,520247315
2014,Matatiele,EC441,AUDA,Non-Current Investments,0
2014,Matatiele,EC441,AUDA,Long-term Receivables,0
2014,Matatiele,EC441,AUDA,Investment Property,21890900
2014,Matatiele,EC441,AUDA,Investment in Associate,0
2014,Matatiele,EC441,AUDA,Agricultural,0
2014,Matatiele,EC441,AUDA,Biological,0
2014,Matatiele,EC441,AUDA,Intangible,950896
2014,Matatiele,EC441,AUDA,Other Non-Current Assets,0
2014,Matatiele,EC441,AUDA,Total Non-Current Assets,543089111
2014,Matatiele,EC441,AUDA,Current Assets,0
2014,Matatiele,EC441,AUDA,Call Investment Deposits,54310157
2014,Matatiele,EC441,AUDA,Inventory,547091
2014,Matatiele,EC441,AUDA,Consumer Debtors,2698724
2014,Matatiele,EC441,AUDA,Other Debtors,21553578
2014,Matatiele,EC441,AUDA,Current Portion Of Long-Term Receivables,0
2014,Matatiele,EC441,AUDA,Cash,3256240
2014,Matatiele,EC441,AUDA,Total Current Assets,82365790
2014,Matatiele,EC441,AUDA,Total Assets,625454901
2014,Umzimvubu,EC442,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Umzimvubu,EC442,AUDA,Community Wealth,0
2014,Umzimvubu,EC442,AUDA,Housing Development Fund,0
2014,Umzimvubu,EC442,AUDA,Reserves,305993598
2014,Umzimvubu,EC442,AUDA,Accumulated Surplus/(Deficit),94095998
2014,Umzimvubu,EC442,AUDA,Minorities Interests,0
2014,Umzimvubu,EC442,AUDA,Total Community Wealth / Equity,400089596
2014,Umzimvubu,EC442,AUDA,Non-Current Liabilities,0
2014,Umzimvubu,EC442,AUDA,Borrowing,32995163
2014,Umzimvubu,EC442,AUDA,Non-Current Provisions,7001278
2014,Umzimvubu,EC442,AUDA,Total Non-Current Liabilities,39996441
2014,Umzimvubu,EC442,AUDA,Current Liabilities,0
2014,Umzimvubu,EC442,AUDA,Consumer Deposits,0
2014,Umzimvubu,EC442,AUDA,Provisions,134814
2014,Umzimvubu,EC442,AUDA,Creditors,14439462
2014,Umzimvubu,EC442,AUDA,Conditional Grants and Receipts,2575259
2014,Umzimvubu,EC442,AUDA,Bank Overdraft,0
2014,Umzimvubu,EC442,AUDA,Borrowing,17592917
2014,Umzimvubu,EC442,AUDA,Total Current Liabilities,34742452
2014,Umzimvubu,EC442,AUDA,Total Net Assets and Liabilities,474828489
2014,Umzimvubu,EC442,AUDA,ASSETS,0
2014,Umzimvubu,EC442,AUDA,Non-Current Assets,0
2014,Umzimvubu,EC442,AUDA,Property Plant and Equipment,388551451
2014,Umzimvubu,EC442,AUDA,Non-Current Investments,0
2014,Umzimvubu,EC442,AUDA,Long-term Receivables,0
2014,Umzimvubu,EC442,AUDA,Investment Property,20411575
2014,Umzimvubu,EC442,AUDA,Investment in Associate,0
2014,Umzimvubu,EC442,AUDA,Agricultural,0
2014,Umzimvubu,EC442,AUDA,Biological,0
2014,Umzimvubu,EC442,AUDA,Intangible,1378537
2014,Umzimvubu,EC442,AUDA,Other Non-Current Assets,17719
2014,Umzimvubu,EC442,AUDA,Total Non-Current Assets,410359282
2014,Umzimvubu,EC442,AUDA,Current Assets,0
2014,Umzimvubu,EC442,AUDA,Call Investment Deposits,42476321
2014,Umzimvubu,EC442,AUDA,Inventory,378389
2014,Umzimvubu,EC442,AUDA,Consumer Debtors,4263219
2014,Umzimvubu,EC442,AUDA,Other Debtors,17230016
2014,Umzimvubu,EC442,AUDA,Current Portion Of Long-Term Receivables,121262
2014,Umzimvubu,EC442,AUDA,Cash,0
2014,Umzimvubu,EC442,AUDA,Total Current Assets,64469207
2014,Umzimvubu,EC442,AUDA,Total Assets,474828489
2014,Mbizana,EC443,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Mbizana,EC443,AUDA,Community Wealth,0
2014,Mbizana,EC443,AUDA,Housing Development Fund,0
2014,Mbizana,EC443,AUDA,Reserves,0
2014,Mbizana,EC443,AUDA,Accumulated Surplus/(Deficit),607422537
2014,Mbizana,EC443,AUDA,Minorities Interests,0
2014,Mbizana,EC443,AUDA,Total Community Wealth / Equity,607422537
2014,Mbizana,EC443,AUDA,Non-Current Liabilities,0
2014,Mbizana,EC443,AUDA,Borrowing,0
2014,Mbizana,EC443,AUDA,Non-Current Provisions,5591594
2014,Mbizana,EC443,AUDA,Total Non-Current Liabilities,5591594
2014,Mbizana,EC443,AUDA,Current Liabilities,0
2014,Mbizana,EC443,AUDA,Consumer Deposits,420337
2014,Mbizana,EC443,AUDA,Provisions,202719
2014,Mbizana,EC443,AUDA,Creditors,31362831
2014,Mbizana,EC443,AUDA,Conditional Grants and Receipts,3032048
2014,Mbizana,EC443,AUDA,Bank Overdraft,0
2014,Mbizana,EC443,AUDA,Borrowing,0
2014,Mbizana,EC443,AUDA,Total Current Liabilities,35017935
2014,Mbizana,EC443,AUDA,Total Net Assets and Liabilities,648032066
2014,Mbizana,EC443,AUDA,ASSETS,0
2014,Mbizana,EC443,AUDA,Non-Current Assets,0
2014,Mbizana,EC443,AUDA,Property Plant and Equipment,498441797
2014,Mbizana,EC443,AUDA,Non-Current Investments,0
2014,Mbizana,EC443,AUDA,Long-term Receivables,0
2014,Mbizana,EC443,AUDA,Investment Property,6355900
2014,Mbizana,EC443,AUDA,Investment in Associate,0
2014,Mbizana,EC443,AUDA,Agricultural,0
2014,Mbizana,EC443,AUDA,Biological,0
2014,Mbizana,EC443,AUDA,Intangible,5269
2014,Mbizana,EC443,AUDA,Other Non-Current Assets,0
2014,Mbizana,EC443,AUDA,Total Non-Current Assets,504802966
2014,Mbizana,EC443,AUDA,Current Assets,0
2014,Mbizana,EC443,AUDA,Call Investment Deposits,123164181
2014,Mbizana,EC443,AUDA,Inventory,956800
2014,Mbizana,EC443,AUDA,Consumer Debtors,13209048
2014,Mbizana,EC443,AUDA,Other Debtors,1191113
2014,Mbizana,EC443,AUDA,Current Portion Of Long-Term Receivables,1719697
2014,Mbizana,EC443,AUDA,Cash,2988261
2014,Mbizana,EC443,AUDA,Total Current Assets,143229100
2014,Mbizana,EC443,AUDA,Total Assets,648032066
2014,Ntabankulu,EC444,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Ntabankulu,EC444,AUDA,Community Wealth,0
2014,Ntabankulu,EC444,AUDA,Housing Development Fund,0
2014,Ntabankulu,EC444,AUDA,Reserves,0
2014,Ntabankulu,EC444,AUDA,Accumulated Surplus/(Deficit),184583213
2014,Ntabankulu,EC444,AUDA,Minorities Interests,0
2014,Ntabankulu,EC444,AUDA,Total Community Wealth / Equity,184583213
2014,Ntabankulu,EC444,AUDA,Non-Current Liabilities,0
2014,Ntabankulu,EC444,AUDA,Borrowing,0
2014,Ntabankulu,EC444,AUDA,Non-Current Provisions,5873147
2014,Ntabankulu,EC444,AUDA,Total Non-Current Liabilities,5873147
2014,Ntabankulu,EC444,AUDA,Current Liabilities,0
2014,Ntabankulu,EC444,AUDA,Consumer Deposits,0
2014,Ntabankulu,EC444,AUDA,Provisions,179489
2014,Ntabankulu,EC444,AUDA,Creditors,6165163
2014,Ntabankulu,EC444,AUDA,Conditional Grants and Receipts,1595084
2014,Ntabankulu,EC444,AUDA,Bank Overdraft,0
2014,Ntabankulu,EC444,AUDA,Borrowing,0
2014,Ntabankulu,EC444,AUDA,Total Current Liabilities,7939736
2014,Ntabankulu,EC444,AUDA,Total Net Assets and Liabilities,198396096
2014,Ntabankulu,EC444,AUDA,ASSETS,0
2014,Ntabankulu,EC444,AUDA,Non-Current Assets,0
2014,Ntabankulu,EC444,AUDA,Property Plant and Equipment,156438813
2014,Ntabankulu,EC444,AUDA,Non-Current Investments,0
2014,Ntabankulu,EC444,AUDA,Long-term Receivables,0
2014,Ntabankulu,EC444,AUDA,Investment Property,11657787
2014,Ntabankulu,EC444,AUDA,Investment in Associate,0
2014,Ntabankulu,EC444,AUDA,Agricultural,0
2014,Ntabankulu,EC444,AUDA,Biological,0
2014,Ntabankulu,EC444,AUDA,Intangible,93424
2014,Ntabankulu,EC444,AUDA,Other Non-Current Assets,0
2014,Ntabankulu,EC444,AUDA,Total Non-Current Assets,168190024
2014,Ntabankulu,EC444,AUDA,Current Assets,0
2014,Ntabankulu,EC444,AUDA,Call Investment Deposits,0
2014,Ntabankulu,EC444,AUDA,Inventory,19416788
2014,Ntabankulu,EC444,AUDA,Consumer Debtors,591588
2014,Ntabankulu,EC444,AUDA,Other Debtors,878742
2014,Ntabankulu,EC444,AUDA,Current Portion Of Long-Term Receivables,0
2014,Ntabankulu,EC444,AUDA,Cash,9318954
2014,Ntabankulu,EC444,AUDA,Total Current Assets,30206072
2014,Ntabankulu,EC444,AUDA,Total Assets,198396096
2014,Ekurhuleni,EKU,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,Ekurhuleni,EKU,AUDA,Community Wealth,0
2014,Ekurhuleni,EKU,AUDA,Housing Development Fund,0
2014,Ekurhuleni,EKU,AUDA,Reserves,1005014890
2014,Ekurhuleni,EKU,AUDA,Accumulated Surplus/(Deficit),40677957794
2014,Ekurhuleni,EKU,AUDA,Minorities Interests,0
2014,Ekurhuleni,EKU,AUDA,Total Community Wealth / Equity,41682972684
2014,Ekurhuleni,EKU,AUDA,Non-Current Liabilities,0
2014,Ekurhuleni,EKU,AUDA,Borrowing,5021110609
2014,Ekurhuleni,EKU,AUDA,Non-Current Provisions,2829946872
2014,Ekurhuleni,EKU,AUDA,Total Non-Current Liabilities,7851057481
2014,Ekurhuleni,EKU,AUDA,Current Liabilities,0
2014,Ekurhuleni,EKU,AUDA,Consumer Deposits,643208904
2014,Ekurhuleni,EKU,AUDA,Provisions,272930166
2014,Ekurhuleni,EKU,AUDA,Creditors,4982054763
2014,Ekurhuleni,EKU,AUDA,Conditional Grants and Receipts,370602590
2014,Ekurhuleni,EKU,AUDA,Bank Overdraft,0
2014,Ekurhuleni,EKU,AUDA,Borrowing,267666436
2014,Ekurhuleni,EKU,AUDA,Total Current Liabilities,6536462859
2014,Ekurhuleni,EKU,AUDA,Total Net Assets and Liabilities,56070493024
2014,Ekurhuleni,EKU,AUDA,ASSETS,0
2014,Ekurhuleni,EKU,AUDA,Non-Current Assets,0
2014,Ekurhuleni,EKU,AUDA,Property Plant and Equipment,43861048849
2014,Ekurhuleni,EKU,AUDA,Non-Current Investments,637262092
2014,Ekurhuleni,EKU,AUDA,Long-term Receivables,2506232
2014,Ekurhuleni,EKU,AUDA,Investment Property,152324251
2014,Ekurhuleni,EKU,AUDA,Investment in Associate,306
2014,Ekurhuleni,EKU,AUDA,Agricultural,0
2014,Ekurhuleni,EKU,AUDA,Biological,0
2014,Ekurhuleni,EKU,AUDA,Intangible,122971151
2014,Ekurhuleni,EKU,AUDA,Other Non-Current Assets,36194251
2014,Ekurhuleni,EKU,AUDA,Total Non-Current Assets,44812307132
2014,Ekurhuleni,EKU,AUDA,Current Assets,0
2014,Ekurhuleni,EKU,AUDA,Call Investment Deposits,143069576
2014,Ekurhuleni,EKU,AUDA,Inventory,155324378
2014,Ekurhuleni,EKU,AUDA,Consumer Debtors,4460073394
2014,Ekurhuleni,EKU,AUDA,Other Debtors,605178045
2014,Ekurhuleni,EKU,AUDA,Current Portion Of Long-Term Receivables,0
2014,Ekurhuleni,EKU,AUDA,Cash,5894540499
2014,Ekurhuleni,EKU,AUDA,Total Current Assets,11258185892
2014,Ekurhuleni,EKU,AUDA,Total Assets,56070493024
2014,eThekwini,ETH,AUDA,COMMUNITY WEALTH / EQUITY,0
2014,eThekwini,ETH,AUDA,Community Wealth,0
2014,eThekwini,ETH,AUDA,Housing Development Fund,0
2014,eThekwini,ETH,AUDA,Reserves,13558877570
2014,eThekwini,ETH,AUDA,Accumulated Surplus/(Deficit),15957810430
2014,eThekwini,ETH,AUDA,Minorities Interests,0
2014,eThekwini,ETH,AUDA,Total Community Wealth / Equity,29516688000
2014,eThekwini,ETH,AUDA,Non-Current Liabilities,0
2014,eThekwini,ETH,AUDA,Borrowing,9376543000
2014,eThekwini,ETH,AUDA,Non-Current Provisions,3398547000
2014,eThekwini,ETH,AUDA,Total Non-Current Liabilities,12775090000
2014,eThekwini,ETH,AUDA,Current Liabilities,0
2014,eThekwini,ETH,AUDA,Consumer Deposits,1533178000
2014,eThekwini,ETH,AUDA,Provisions,250238000
2014,eThekwini,ETH,AUDA,Creditors,5733200000
2014,eThekwini,ETH,AUDA,Conditional Grants and Receipts,1328247000
2014,eThekwini,ETH,AUDA,Bank Overdraft,857562000
2014,eThekwini,ETH,AUDA,Borrowing,993039000
2014,eThekwini,ETH,AUDA,Total Current Liabilities,10695464000
2014,eThekwini,ETH,AUDA,Total Net Assets and Liabilities,52987242000
2014,eThekwini,ETH,AUDA,ASSETS,0
2014,eThekwini,ETH,AUDA,Non-Current Assets,0
2014,eThekwini,ETH,AUDA,Property Plant and Equipment,38123721000
2014,eThekwini,ETH,AUDA,Non-Current Investments,500000000
2014,eThekwini,ETH,AUDA,Long-term Receivables,91704000
2014,eThekwini,ETH,AUDA,Investment Property,328723000
2014,eThekwini,ETH,AUDA,Investment in Associate,0
2014,eThekwini,ETH,AUDA,Agricultural,0
2014,eThekwini,ETH,AUDA,Biological,0
2014,eThekwini,ETH,AUDA,Intangible,773544000
2014,eThekwini,ETH,AUDA,Other Non-Current Assets,5734000
2014,eThekwini,ETH,AUDA,Total Non-Current Assets,39823426000
2014,eThekwini,ETH,AUDA,Current Assets,0
