,mun_name,mun_code,account_type,label,total_amount,Province
2015,Gamagara,NC453,AUDA,Total By Customer Group,81672020,Northern Cape
2015,Nelson Mandela Bay,NMA,AUDA,Total By Income Source,2932469535,Northern Cape
2015,Nelson Mandela Bay,NMA,AUDA,Total By Customer Group,2932469535,Northern Cape
2015,Moretele,NW371,AUDA,Total By Income Source,142440282,Northern Cape
2015,Moretele,NW371,AUDA,Total By Customer Group,142440281,Northern Cape
2015,Local Municipality of Madibeng,NW372,AUDA,Total By Income Source,277456584,Northern Cape
2015,Local Municipality of Madibeng,NW372,AUDA,Total By Customer Group,277456584,Northern Cape
2015,Kgetlengrivier,NW374,AUDA,Total By Income Source,109275269,Eastern Cape
2015,Kgetlengrivier,NW374,AUDA,Total By Customer Group,109275269,Eastern Cape
2015,Moses Kotane,NW375,AUDA,Total By Income Source,420581559,North West
2015,Moses Kotane,NW375,AUDA,Total By Customer Group,420581559,North West
2015,Tswaing,NW382,AUDA,Total By Income Source,210092450,North West
2015,Tswaing,NW382,AUDA,Total By Customer Group,210092450,North West
2015,Mafikeng,NW383,AUDA,Total By Income Source,722641034,North West
2015,Mafikeng,NW383,AUDA,Total By Customer Group,722641038,North West
2015,Ditsobotla,NW384,AUDA,Total By Income Source,294217061,North West
2015,Ditsobotla,NW384,AUDA,Total By Customer Group,294217061,North West
2015,Ramotshere Moiloa,NW385,AUDA,Total By Income Source,113769651,North West
2015,Ramotshere Moiloa,NW385,AUDA,Total By Customer Group,113769651,North West
2015,Naledi,NW392,AUDA,Total By Income Source,231934859,North West
2015,Naledi,NW392,AUDA,Total By Customer Group,231934857,North West
2015,Mamusa,NW393,AUDA,Total By Income Source,135941381,North West
2015,Mamusa,NW393,AUDA,Total By Customer Group,135941381,North West
2015,Greater Taung,NW394,AUDA,Total By Income Source,22575332,North West
2015,Greater Taung,NW394,AUDA,Total By Customer Group,22575332,North West
2015,Lekwa-Teemane,NW396,AUDA,Total By Income Source,359469731,North West
2015,Lekwa-Teemane,NW396,AUDA,Total By Customer Group,359469731,North West
2015,Kagisano/Molopo,NW397,AUDA,Total By Income Source,3316782,North West
2015,Kagisano/Molopo,NW397,AUDA,Total By Customer Group,3316782,North West
2015,Ventersdorp,NW401,AUDA,Total By Income Source,81226304,North West
2015,Ventersdorp,NW401,AUDA,Total By Customer Group,81226304,North West
2015,Tlokwe City Council,NW402,AUDA,Total By Income Source,131481377,North West
2015,Tlokwe City Council,NW402,AUDA,Total By Customer Group,131481377,North West
2015,City of Matlosana,NW403,AUDA,Total By Income Source,1434371203,North West
2015,City of Matlosana,NW403,AUDA,Total By Customer Group,1434371203,North West
2015,City of Tshwane,TSH,AUDA,Total By Income Source,8358071226,North West
2015,City of Tshwane,TSH,AUDA,Total By Customer Group,8358071226,North West
2015,Matzikama,WC011,AUDA,Total By Income Source,51485751,North West
2015,Matzikama,WC011,AUDA,Total By Customer Group,51485752,North West
2015,Cederberg,WC012,AUDA,Total By Income Source,75823253,North West
2015,Cederberg,WC012,AUDA,Total By Customer Group,75823254,North West
2015,Bergrivier,WC013,AUDA,Total By Income Source,72985367,Gauteng
2015,Bergrivier,WC013,AUDA,Total By Customer Group,72985367,Gauteng
2015,Saldanha Bay,WC014,AUDA,Total By Income Source,197016012,Western Cape
2015,Saldanha Bay,WC014,AUDA,Total By Customer Group,197016012,Western Cape
2015,Swartland,WC015,AUDA,Total By Income Source,57200366,Western Cape
2015,Swartland,WC015,AUDA,Total By Customer Group,57200366,Western Cape
2015,Witzenberg,WC022,AUDA,Total By Income Source,165602568,Western Cape
2015,Witzenberg,WC022,AUDA,Total By Customer Group,165602572,Western Cape
2015,Drakenstein,WC023,AUDA,Total By Income Source,391893801,Western Cape
2015,Drakenstein,WC023,AUDA,Total By Customer Group,391893801,Western Cape
2015,Stellenbosch,WC024,AUDA,Total By Income Source,178333121,Western Cape
2015,Stellenbosch,WC024,AUDA,Total By Customer Group,178333124,Western Cape
2015,Breede Valley,WC025,AUDA,Total By Income Source,115440456,Western Cape
2015,Breede Valley,WC025,AUDA,Total By Customer Group,115440456,Western Cape
2015,Langeberg,WC026,AUDA,Total By Income Source,47592889,Western Cape
2015,Langeberg,WC026,AUDA,Total By Customer Group,47592889,Western Cape
2015,Theewaterskloof,WC031,AUDA,Total By Income Source,154899156,Western Cape
2015,Theewaterskloof,WC031,AUDA,Total By Customer Group,154899156,Western Cape
2015,Overstrand,WC032,AUDA,Total By Income Source,70260196,Western Cape
2015,Overstrand,WC032,AUDA,Total By Customer Group,70260193,Western Cape
2015,Cape Agulhas,WC033,AUDA,Total By Income Source,27089563,Western Cape
2015,Cape Agulhas,WC033,AUDA,Total By Customer Group,27089563,Western Cape
2015,Swellendam,WC034,AUDA,Total By Income Source,35870844,Western Cape
2015,Swellendam,WC034,AUDA,Total By Customer Group,35870842,Western Cape
2015,Hessequa,WC042,AUDA,Total By Income Source,93406304,Western Cape
2015,Hessequa,WC042,AUDA,Total By Customer Group,93406304,Western Cape
2015,Mossel Bay,WC043,AUDA,Total By Income Source,70025912,Western Cape
2015,Mossel Bay,WC043,AUDA,Total By Customer Group,70025913,Western Cape
2015,George,WC044,AUDA,Total By Income Source,103237813,Western Cape
2015,George,WC044,AUDA,Total By Customer Group,103237816,Western Cape
2015,Oudtshoorn,WC045,AUDA,Total By Income Source,136199935,Western Cape
2015,Oudtshoorn,WC045,AUDA,Total By Customer Group,136199935,Western Cape
2015,Bitou,WC047,AUDA,Total By Income Source,84618449,Western Cape
2015,Bitou,WC047,AUDA,Total By Customer Group,84618449,Western Cape
2015,Knysna,WC048,AUDA,Total By Income Source,265507967,Western Cape
2015,Knysna,WC048,AUDA,Total By Customer Group,265507968,Western Cape
2015,Laingsburg,WC051,AUDA,Total By Income Source,6536120,Western Cape
2015,Laingsburg,WC051,AUDA,Total By Customer Group,6536115,Western Cape
2015,Prince Albert,WC052,AUDA,Total By Income Source,11143234,Western Cape
2015,Prince Albert,WC052,AUDA,Total By Customer Group,11143234,Western Cape
2015,Beaufort West,WC053,AUDA,Total By Income Source,40759381,Western Cape
2015,Beaufort West,WC053,AUDA,Total By Customer Group,40759381,Western Cape
